Age,Grade,Gender,Race,SES_Quartile,ParentalEducation,SchoolType,Locale,TestScore_Math,TestScore_Reading,TestScore_Science,GPA,AttendanceRate,StudyHours,InternetAccess,Extracurricular,PartTimeJob,ParentSupport,Romantic,FreeTime,GoOut
16,11,Female,White,4,HS,Private,City,81.09702491938421,87.66910106196363,88.7581065718138,3.690961138864955,0.9658858862809462,1.890044297083984,1,1,0,1,0,2,2
17,12,Female,Other,2,SomeCollege,Public,Suburban,80.35989298960796,70.5341283950244,73.66097574257104,2.638512772536732,0.9137826161775956,0.8878425555591634,1,0,0,1,0,4,1
15,10,Female,White,4,SomeCollege,Private,Suburban,73.78738863348372,65.72746257332128,78.72245772569816,2.715568473127448,0.891701000503856,0.918826767135784,1,0,0,1,0,2,3
16,11,Female,Black,3,HS,Public,City,80.01589517814624,89.75182851972374,85.09888818986754,3.28521362648581,0.9902699606966636,1.0625587427829806,1,1,0,1,1,3,2
16,11,Female,Hispanic,1,HS,Public,City,59.114717433350826,70.3800612922149,64.11903147733194,2.6535850270481327,0.8960834648835928,0.543243946789302,1,1,0,0,0,2,3
17,12,Female,White,2,HS,Public,Suburban,73.96316808588924,72.0650454263041,80.03219232443834,2.503668808280004,0.8994392704891304,1.4899666113889438,1,1,0,0,1,4,2
14,9,Female,Hispanic,3,HS,Public,Suburban,75.44002794258566,64.73675877658434,65.27969067126112,2.8183992970708305,0.8821179688001595,1.0480268667993555,1,1,0,0,0,2,2
14,9,Male,Asian,2,HS,Public,City,74.49163662754069,69.83666599290189,64.5976779438982,2.8398952898380023,0.891101748240394,1.123633254501195,1,0,0,0,0,4,2
16,11,Male,Black,1,HS,Public,Suburban,75.51755697232328,84.95028429048708,79.95197406116941,2.685282183705272,0.9447692628098416,0.5826182759363084,0,1,1,1,0,4,2
18,12,Male,White,2,SomeCollege,Public,Town,79.89459612189555,72.4878221255932,83.12739527965866,3.2314267473359184,0.9268034374418532,1.0448403000465765,1,1,0,0,1,2,2
18,12,Female,Hispanic,4,HS,Public,Suburban,78.06841478125706,75.40713469191702,71.3411111187473,2.880715744998743,0.8998946135583656,0.3328836982302792,1,1,0,1,0,3,2
17,12,Male,Asian,4,HS,Public,City,80.7838791135598,82.63576802854443,80.06347772792975,2.9944073548032124,0.9263723614957686,1.0406011194853646,1,1,0,0,0,2,2
18,12,Female,Hispanic,4,HS,Public,City,88.98641539050183,74.9281712869691,75.34970891757135,2.714539527216263,0.9042512214079054,0.8431409255139772,1,0,0,1,0,2,3
16,11,Female,White,1,<HS,Public,Suburban,63.729745178861705,69.22271738254956,65.79592846800585,2.7140081296909955,0.8779259461985248,0.9573970094883628,1,0,0,0,0,3,3
14,9,Female,White,1,<HS,Public,Suburban,94.17339864363376,97.1758734955168,86.69002736966017,3.746753915395315,1.0,1.6443684331372437,1,1,0,1,1,3,2
18,12,Male,White,4,SomeCollege,Public,City,79.55400018463372,84.70511084768341,76.30472919055329,3.3277846024386526,0.901691471113905,0.8450540351178766,1,0,0,0,1,1,3
15,10,Female,White,3,HS,Public,City,77.18159126590167,85.84543597591498,80.84922149778058,3.368994748692918,0.9444689702783122,1.2113990922036502,1,0,0,0,0,3,1
17,12,Male,Hispanic,4,SomeCollege,Public,Suburban,84.86200467444114,79.2435213703165,83.43207119476409,3.741306472134111,0.9395530538541684,1.5690920355395614,1,1,0,1,1,3,2
17,12,Male,White,3,HS,Public,Suburban,68.98215335996343,69.21012305114463,69.21697230183773,3.009960658607357,0.8504173229749861,1.021883848347556,1,1,1,1,1,4,1
16,11,Male,Hispanic,3,HS,Public,Suburban,79.76413105761172,76.98582780392378,78.33724553217768,2.947213975030178,0.9202395387196326,1.3278718219473638,1,1,0,0,0,3,3
15,10,Female,Hispanic,4,Bachelors+,Public,Suburban,66.75163581788084,59.60300565362653,56.2167328104356,2.330096019468148,0.8333432908740248,0.610720979394699,1,1,0,1,0,4,1
16,11,Male,White,1,<HS,Public,Rural,66.86100924755279,63.956312261233286,66.71689122599936,2.77891178805604,0.8531506502385292,1.050192636571442,1,0,0,0,0,2,2
17,12,Female,Hispanic,2,HS,Private,Suburban,67.93526291265796,58.630793459807975,67.95863817658481,2.367857699136434,0.8516067831234356,0.4972213842698754,0,0,0,0,0,3,3
17,12,Male,White,2,SomeCollege,Public,City,75.53054431581596,84.39336831610738,71.80468055179844,3.279654633632384,0.9512543687970476,0.7488918252530152,1,0,0,1,1,2,3
17,12,Male,Hispanic,1,HS,Public,Suburban,69.05187634152253,85.49115377405073,84.00687154246715,3.397318089451532,0.9291327942591896,1.4102470876326398,0,0,0,0,1,2,4
15,10,Male,Black,1,<HS,Public,City,70.31547711949527,56.922082088472735,71.5347374895578,2.581117416730577,0.8632295335324598,1.387334837429076,0,1,0,0,0,3,3
14,9,Male,Hispanic,3,SomeCollege,Public,Rural,62.45567797758863,66.55329377829311,72.0771899279913,2.4539521663930843,0.828320233921775,0.9864517286903264,1,1,0,1,0,4,1
14,9,Male,Hispanic,2,HS,Public,City,64.52918700776958,76.01620206212812,84.68892721534192,3.457005756474172,0.9207567348218846,0.8408945850580245,1,1,1,0,0,3,3
17,12,Male,Black,2,Bachelors+,Public,Suburban,66.22361341650026,59.55910066168354,57.30100370682848,2.6405216807362386,0.840527589460774,0.7772861659642456,1,0,0,1,0,3,1
16,11,Female,Two-or-more,3,SomeCollege,Public,Suburban,69.87424443337484,69.70137031418055,78.96211520353471,3.318997345925873,0.9072908212379122,0.3616603481877855,1,0,0,0,1,3,4
14,9,Male,Hispanic,1,SomeCollege,Public,Suburban,94.20692677410356,86.82776485578991,86.39657116235314,3.463351457386774,0.9502336728014515,1.1523782593401657,1,1,0,1,0,4,2
17,12,Female,White,4,SomeCollege,Public,Rural,75.20285337742965,59.67293215824151,57.77761935515292,1.8975211360928583,0.806203999114989,0.9020908358736214,1,0,1,0,0,2,2
14,9,Female,Two-or-more,3,SomeCollege,Public,Rural,66.9191219652692,79.27930985479608,62.19882697504988,2.853958097731454,0.8973687208258617,0.3082823744733193,1,0,0,0,0,4,2
17,12,Female,Black,2,<HS,Public,Suburban,58.05294274011301,66.40163383021095,75.97640193096117,2.526479040061037,0.8829410875307282,0.4914430933149544,1,1,1,0,0,4,1
16,11,Female,White,1,SomeCollege,Public,City,76.29703420116454,73.43846877916073,83.08033889176453,3.140217287345654,0.8889509501823204,1.3140467513125085,1,1,0,1,0,3,1
14,9,Male,Other,2,HS,Public,City,86.9914852115464,92.54382422736276,92.15356951165222,3.418922971053457,0.962885119678565,1.3634883108978495,0,1,0,0,0,3,2
16,11,Male,Hispanic,2,<HS,Public,Suburban,100.0,96.6789044329926,89.82439107902715,4.0,1.0,1.691972078910895,1,1,0,1,0,2,2
18,12,Female,Two-or-more,4,SomeCollege,Private,Rural,80.40449875768323,81.8067843948608,75.57425224474258,3.371435373294871,0.9197108476029626,1.489331215386847,1,1,0,0,0,2,2
17,12,Female,White,4,Bachelors+,Private,City,94.73626107056263,96.8912899831604,93.74023496022846,3.8134949450217497,0.978573325954608,1.6315816264847447,1,1,0,0,0,5,2
18,12,Female,White,3,HS,Public,City,75.50428819994178,81.02023546208358,73.36027523564911,3.0669883466235706,0.9243020446870648,0.9121726445403454,1,1,0,1,0,3,2
14,9,Male,White,1,HS,Public,Rural,51.06995339519702,69.0456883373698,66.24206059273742,2.61862527075413,0.8483784971270643,1.1239345429896728,0,1,0,0,0,5,2
16,11,Male,Black,1,HS,Public,Suburban,85.53428812382542,77.98235101505358,96.66126377052728,4.0,0.9550181733407632,1.4366178096774171,0,0,0,1,1,4,2
18,12,Female,White,2,HS,Public,City,74.94595625777137,79.10658535487843,76.89358382713479,3.029065964604343,0.9069601700049468,0.956909584908069,1,0,0,0,0,1,2
16,11,Male,White,2,Bachelors+,Private,Suburban,74.75296427953938,83.3139511573691,72.72179406007109,3.0810893734948475,0.9169849146021528,0.7056505620121767,1,0,1,1,0,2,2
14,9,Female,White,1,SomeCollege,Private,Town,76.1949240840217,81.2119671531928,64.89459166287563,2.5434481747513287,0.9062331745905428,0.8605178047554578,1,1,0,1,0,3,3
15,10,Female,White,4,Bachelors+,Public,City,91.5009533585035,87.95151248450006,82.9275542381468,3.587347988606888,0.9627073834388143,0.8729819007167234,1,0,0,0,0,2,2
14,9,Female,White,2,HS,Public,Rural,60.67029023553322,54.17991196538367,54.554825870777606,2.17556656586601,0.8061457891451975,0.2061851006420604,1,1,0,0,0,1,3
15,10,Female,White,2,<HS,Public,Suburban,67.37763261883143,68.9700132236345,75.28959804144655,2.843167482666004,0.8649113247604471,0.7295810147119569,1,1,0,0,1,3,1
17,12,Female,Black,4,Bachelors+,Public,City,84.0913083641596,84.43304462194683,86.08831965519312,3.768384488842736,0.96810980170165,0.8248324130192126,1,0,0,1,0,4,1
16,11,Female,Black,4,Bachelors+,Public,Suburban,91.16998520902855,87.90640530536442,82.49607579939402,3.236818895942095,0.987628249626098,1.3347508821737646,1,1,0,0,0,2,2
16,11,Male,Hispanic,3,HS,Public,Suburban,81.76957467881985,77.47773629896767,83.49531026512251,3.393565289623993,0.9153039071126968,1.0198747221903948,1,1,0,0,1,3,1
15,10,Female,White,2,SomeCollege,Public,Suburban,80.26138618537112,77.44500489575248,78.97329726605713,2.973072997731633,0.9019975094068804,0.6427879813190853,1,0,0,1,1,4,3
15,10,Female,Black,2,<HS,Public,Suburban,64.24568308818193,75.2720626990564,81.87397521233127,2.8499370837932574,0.8762886276030732,1.4249213268275591,1,1,1,0,1,3,1
16,11,Male,White,4,Bachelors+,Public,Suburban,87.33076434374846,98.61655240338165,86.61969861883473,3.447550479933133,0.945904666289028,1.3416391033578876,1,0,1,1,0,3,2
14,9,Female,Hispanic,1,HS,Public,Suburban,72.17300817133722,67.9896243537542,66.68949143364128,3.135590240909848,0.8762506791954667,1.293073535231937,0,0,0,0,0,2,1
16,11,Female,White,1,HS,Public,Rural,68.95855704516238,69.166721056159,62.14346595032756,3.1012541242670832,0.8509147284508953,0.7518207794312302,1,1,0,0,0,3,2
17,12,Male,White,3,SomeCollege,Public,Rural,70.78516836915318,80.84790612275953,70.5810095671447,2.994017451719695,0.8996966703302275,1.412453201887495,1,1,0,1,0,2,3
14,9,Male,White,3,SomeCollege,Public,Suburban,72.22185465822852,97.775551610026,89.19742376026167,3.1990815463590137,0.9742729673349356,1.5141692077355258,1,0,0,0,0,3,2
14,9,Male,White,2,HS,Public,Town,60.11741454355983,69.34454030902259,62.52895023928952,2.706948062355514,0.8619126850721869,0.5023263882096012,1,1,1,1,0,2,2
15,10,Female,White,2,<HS,Public,Rural,73.61133151105953,75.46898262498442,75.33958097913923,2.95069609120212,0.939731621417259,1.0862460411922237,1,0,0,0,0,4,1
14,9,Male,Asian,2,<HS,Public,Suburban,95.25631778159564,93.13233004000548,83.94714084892038,3.334999627860257,0.9627278240435168,1.367169544056949,1,1,0,0,0,3,4
18,12,Male,Other,2,SomeCollege,Public,Suburban,57.52171747971319,55.47361547831022,60.84244349809979,2.0308823435939547,0.8245147667896238,0.8862852372219754,1,1,0,0,1,2,1
17,12,Male,White,1,HS,Private,City,64.4059395768294,77.37537749829526,74.55712590501408,2.395204279446069,0.9091066567636162,1.0623061310773187,1,1,0,0,0,2,2
17,12,Male,Hispanic,3,HS,Public,Suburban,70.42646677125003,80.14527987449638,82.70080923356791,3.576623278286891,0.9227044089707984,0.906249054922521,1,0,0,0,0,2,5
18,12,Female,White,4,HS,Public,Suburban,66.60653031006473,62.75040863505948,58.184951579923,2.349660499878597,0.8429779689682328,0.3911978321486442,1,1,0,0,0,3,1
16,11,Male,White,2,SomeCollege,Public,City,60.53307348258611,72.2667528952789,59.893760907155,2.7580351616168333,0.8544533992861735,0.6617553031748187,0,1,0,1,0,2,4
14,9,Male,Black,2,SomeCollege,Public,Suburban,69.6257688684811,70.94029829753968,60.66328517335313,3.2490384086844286,0.8169139122845589,0.8593890022617766,1,0,0,1,0,3,1
16,11,Female,Black,3,Bachelors+,Public,Suburban,78.31634944619488,85.13302129345756,83.05126073538548,3.993371454730946,0.9416818730569608,1.271863728198937,1,1,0,1,0,2,3
15,10,Female,White,3,Bachelors+,Public,City,62.1095889104924,66.50673731077632,76.02842279668317,2.664577860160084,0.8857567303889425,0.2362050067799576,1,0,0,1,0,2,2
16,11,Male,White,3,SomeCollege,Public,Suburban,84.32282333467386,80.76819032858079,76.63025676958218,3.175065833181064,0.9463512313016994,1.6713999445995733,1,1,0,0,0,3,2
17,12,Female,White,4,Bachelors+,Public,Suburban,79.74765780035028,78.75267975115594,76.81382263316061,2.813629146619034,0.8916368534509747,1.5908383450102677,1,1,0,0,0,4,4
18,12,Male,White,3,Bachelors+,Public,Suburban,70.15655489938523,78.15641699744282,74.10980494817736,3.1696658313009127,0.9203664288377158,1.298163444664766,1,0,0,0,0,1,1
15,10,Male,White,3,HS,Public,City,76.17510183479061,72.3155968135313,72.20416693396315,3.1190813868965903,0.9072715367131032,1.1024644309604152,1,0,0,1,0,1,2
15,10,Female,White,1,HS,Public,Suburban,75.9831264129532,78.54199331167494,78.75214434711347,3.364666514833443,0.8949524296912761,1.0647923247504365,0,0,0,1,1,3,3
14,9,Male,Black,1,<HS,Public,City,80.70274206512471,88.78799968187366,90.6290968853272,3.357907918435949,0.9748701483180776,1.891298999715402,0,0,1,0,0,2,3
18,12,Female,White,2,HS,Public,City,81.29241066427373,90.74442962801596,85.6177899943619,3.678606976688705,0.9067507029828276,0.9624487111780148,1,0,1,1,0,4,2
16,11,Male,White,3,SomeCollege,Public,Suburban,54.39194786248022,56.76975587107893,52.966354116566364,2.393843183972837,0.8236987820078412,0.509368404730307,1,0,0,0,0,3,1
15,10,Male,White,3,SomeCollege,Public,Rural,58.33940898272186,59.259814354913495,57.23151256467992,2.5031837584336047,0.7949704464887773,0.7856537847592009,0,1,0,1,0,2,2
18,12,Female,Black,1,Bachelors+,Public,City,87.20866665557743,79.09919061575762,81.60225476658108,3.093288567286003,0.9266994965304668,0.9886602799771382,0,1,0,0,0,3,1
16,11,Female,Black,3,SomeCollege,Public,City,83.74826454194913,86.86948495012648,79.29227293177593,3.259050916553207,0.9668737125319552,1.3672734721469093,1,0,1,1,0,4,2
17,12,Female,White,4,Bachelors+,Public,City,43.913077763560594,46.39589184703708,48.04715046018559,2.7547755774408147,0.7579537026440999,0.3296410319001756,1,1,0,1,0,3,3
16,11,Female,White,2,<HS,Public,Rural,81.14113158271697,90.79069749849882,72.48211154776806,3.3123940747455194,0.9588997105658176,1.099031137918256,0,0,0,0,0,2,2
17,12,Female,Hispanic,2,SomeCollege,Public,City,78.13221172261889,73.01638061062249,76.59799775404686,2.745405646542665,0.9140179422537736,0.655247895417418,1,1,0,0,0,3,3
17,12,Male,White,2,HS,Public,Rural,71.74146447373967,60.83356854422101,74.38749305342257,2.360489092490256,0.8775749138632126,0.8487657978863902,0,1,0,1,0,2,2
15,10,Female,Black,1,HS,Public,City,77.93805543984341,76.27069772081292,83.14029109625338,3.4456461158951868,0.934938868781362,1.0878701161449689,1,1,0,0,0,1,2
15,10,Female,Two-or-more,1,HS,Public,Suburban,66.49498623647153,64.66558773814681,69.58613598529197,2.5254869458573124,0.8792264439513083,0.3020054775344551,1,0,0,0,0,2,1
17,12,Female,Hispanic,1,HS,Public,Suburban,87.88051141238967,81.97289599736719,86.71207855475343,3.0637377680736737,0.9752789766143154,1.293286020754566,1,1,0,0,0,4,2
14,9,Male,Black,4,Bachelors+,Public,Rural,65.70550136961515,69.01352107331543,54.86185462009317,2.316987509150167,0.8281405207031961,1.315631469229494,1,1,1,1,0,4,3
14,9,Male,White,2,HS,Public,Suburban,89.23265510055025,82.79295268411855,85.4118389525016,3.351189333732932,0.9766999219018428,1.483287022870394,1,1,0,0,0,4,1
17,12,Female,White,2,SomeCollege,Public,Suburban,67.85451626537817,58.8526323125254,64.32359851662724,2.7230923543276324,0.8558600843196749,1.1984632552023045,0,1,0,1,1,4,2
18,12,Male,Black,4,Bachelors+,Private,Rural,90.99631094448053,83.1016073557423,83.1855987095072,3.0085221340587225,0.9756463163743564,0.8422440044526298,1,0,0,1,1,3,3
18,12,Female,Two-or-more,2,HS,Public,City,64.05113803519983,68.39998653285039,63.95190825838439,2.4707205669823096,0.8680688825189468,1.390872004246026,1,0,1,1,0,3,3
15,10,Male,White,2,HS,Public,Rural,59.42040570305628,59.23716418727101,55.26345290943443,2.36540964414928,0.7869584776319659,1.034334214861624,0,1,0,0,1,2,3
18,12,Female,White,3,HS,Public,City,64.67363271835593,77.52214154243825,78.57042209755403,3.373836443366828,0.8963856303794915,1.310160984620348,1,0,0,0,0,3,1
16,11,Female,White,4,SomeCollege,Public,City,80.9419778110213,89.6346676100987,74.42307243963525,3.043437622676374,0.9135013063290724,1.4761336663410691,1,0,0,0,0,3,3
18,12,Male,Black,3,SomeCollege,Private,City,79.2434219935469,81.92810177153298,80.91750777785182,3.5200457956296147,0.9324992386745624,0.7532776978029683,1,1,0,0,0,3,1
17,12,Male,Asian,4,HS,Private,Suburban,71.50950433182997,74.15918921341729,58.25074864008761,2.850477753091378,0.8550169469731034,1.253669029356371,1,0,0,1,0,2,3
17,12,Male,Black,4,Bachelors+,Private,City,71.2191176424937,54.91743340306614,62.779515718138725,2.606972715674208,0.8531622443504225,0.685553768214214,1,1,0,0,1,4,2
16,11,Male,Black,2,<HS,Public,Suburban,90.5676091424394,86.54510118620011,77.77650844126997,3.5008959868563103,0.931638526671105,1.3104076928467598,0,1,0,0,0,5,2
18,12,Female,Black,3,HS,Private,City,88.46377246245993,84.10919968816725,81.09197364250323,3.550379231066517,0.9414313869179608,1.0904662823909594,1,1,0,1,1,4,3
15,10,Female,White,2,HS,Public,Rural,74.62606594288418,72.5524403055063,68.04597934426086,3.0007588314614866,0.846833433159998,0.7095180542336278,0,0,0,0,0,2,1
15,10,Male,Hispanic,2,HS,Private,City,79.8335817236838,74.46107215122208,76.74909368633986,3.390990138213623,0.91067691190792,0.6720946226334192,1,0,0,1,0,2,3
18,12,Female,Hispanic,3,<HS,Public,Suburban,73.50715744128387,72.68860985441407,70.06206783463861,3.044748882604863,0.8607037011595867,1.2667097961761165,1,1,1,0,0,2,3
15,10,Female,Hispanic,1,HS,Public,City,84.61954788691025,81.1084882462694,82.32793147443212,3.162387214895209,0.91506080645676,0.9865908082506692,1,1,1,0,0,3,3
14,9,Female,White,3,SomeCollege,Public,Suburban,75.26588466433185,72.65232787288595,85.0125148268971,2.492692055733265,0.8992997732146248,1.0383441308419814,1,0,0,1,1,5,2
17,12,Female,Hispanic,1,HS,Public,Rural,74.42876781967328,79.45971994354412,65.579300737854,2.7723794687363137,0.9020966558792743,0.2474934810189183,1,1,0,0,0,3,2
18,12,Male,White,4,HS,Public,Suburban,83.14600101667845,80.43798421737644,78.08260356781558,3.240980295036458,0.9602753392240636,1.3044727506416265,1,1,0,0,1,4,1
16,11,Female,White,3,HS,Public,Suburban,74.44597066164036,66.68659377330356,69.61774383167489,3.040307724728967,0.904505600095828,1.0195544478835734,0,1,0,0,1,4,2
14,9,Male,Black,4,HS,Public,Rural,70.84924499429134,64.50340279601247,63.381604271192025,2.9042052682605752,0.8231326638420262,0.6200321089093676,1,0,0,0,0,4,1
14,9,Female,White,2,<HS,Public,Suburban,72.64120964301512,69.72664484633798,73.93493896864172,2.220048530692757,0.8759894418301213,1.461837053796021,1,1,0,0,0,1,4
15,10,Female,White,4,Bachelors+,Private,Suburban,76.77831968733781,81.97949324712715,78.24459289183257,3.045232744692946,0.9359364970477236,0.9775150986689928,1,0,0,0,0,4,3
18,12,Male,White,1,<HS,Public,City,80.45818189090555,77.30141127194406,74.54289401642768,3.358037498874324,0.8915066599347679,1.3744049206756666,1,0,0,0,1,2,1
16,11,Female,Two-or-more,1,<HS,Public,Town,72.52965142465949,80.72247386831877,80.08450911785317,3.1500027914070925,0.9448771883884032,1.6738741662114591,1,0,0,0,0,5,2
16,11,Male,Hispanic,2,HS,Public,Suburban,84.22432105230114,94.24177734150436,69.36085204221926,3.391504651882982,0.8913356450541701,1.0923498581083235,1,0,0,0,0,3,2
17,12,Female,Hispanic,2,SomeCollege,Public,Rural,81.81088870715799,84.07515388161875,79.0604882860011,3.638805650809717,0.9106999798987868,0.7909314768303943,1,1,1,1,0,4,2
18,12,Male,White,1,<HS,Private,Suburban,64.71446649718177,73.93126371884229,78.59729676475396,2.5329564930150896,0.8647548422721263,1.0864016395970069,0,1,0,0,1,2,2
17,12,Female,White,1,SomeCollege,Public,Town,77.26743976268662,79.59131031396927,78.82047486736067,3.2754762558030364,0.9201698932039732,1.0453861062762098,1,1,0,1,1,2,3
18,12,Female,White,4,Bachelors+,Public,Suburban,72.61603637498314,80.600234078815,81.96718099963029,3.175731999344402,0.9275522767739026,0.9648877247405268,1,1,0,1,0,4,3
17,12,Male,White,4,Bachelors+,Private,Town,84.66686090476432,76.38874759080542,83.78367655570737,3.0220184532475,0.9005214128520568,0.9834311561943996,1,1,0,0,0,3,2
14,9,Male,White,2,SomeCollege,Public,Rural,75.7075547479896,72.75916181683132,84.6546302041465,3.1686788091332,0.8739800034249057,0.4943476347530889,1,1,0,0,0,5,2
17,12,Female,White,4,HS,Public,Rural,75.64338602833142,89.65344296512136,85.83403657930171,2.977750334740921,0.9527071494851156,0.6568039875006105,1,0,0,1,0,3,2
18,12,Male,Black,2,SomeCollege,Public,Suburban,68.56351350840697,71.27524735402707,61.316714734782,2.701968932494464,0.8576456124159543,0.9806139396430454,1,0,0,0,0,2,1
16,11,Female,White,3,SomeCollege,Public,Suburban,79.68522419035583,80.18709137975024,73.27321982965027,2.9793325490139835,0.9083987574090208,1.3613244464355148,1,0,0,0,0,3,2
17,12,Female,White,2,HS,Private,Suburban,71.93886564244919,71.18672385471189,86.68961171151402,2.6963094322945422,0.9428166188313992,1.0355120032965115,1,1,0,0,1,1,2
14,9,Male,White,2,Bachelors+,Public,Rural,71.10393639434476,72.9538008634154,79.04867156604826,3.0552709101868505,0.8959960156426798,1.195801090069413,0,0,0,0,0,3,2
15,10,Female,Hispanic,4,HS,Public,Suburban,71.80066488756982,81.19026459549796,80.78935024029909,2.840118114674509,0.9080340630527594,0.4877224147399098,1,0,0,0,0,3,2
14,9,Female,White,2,Bachelors+,Public,Suburban,73.33688498335663,74.48360100750388,80.30797579480166,3.0505060398989463,0.8513013599863547,1.45767603117668,1,1,1,0,0,2,3
15,10,Male,White,4,HS,Private,Town,74.18201900629495,68.18959116400498,75.86182061868922,3.6083088506501375,0.8946738256000955,0.4472377596046706,1,1,0,1,0,4,1
17,12,Male,White,2,SomeCollege,Public,City,59.52826789715938,57.40068333519814,71.88366731388082,2.244378226648257,0.8120435310750642,0.4722419180934102,1,1,0,0,1,3,2
15,10,Male,Black,2,Bachelors+,Public,Rural,82.45432065868131,80.61067122391061,76.65796176224694,3.0715319109043246,0.93235943009021,1.1814323894650696,1,0,0,0,0,3,2
14,9,Female,Hispanic,3,Bachelors+,Public,Suburban,73.43151294479621,58.25709413598808,66.57641100921103,3.052908054651211,0.8543370957233967,1.0524568698627097,1,1,0,1,0,2,1
14,9,Female,Hispanic,1,<HS,Public,City,87.61310898083349,90.00714687780355,81.67367131725341,3.547423499466744,0.9810461969632108,1.1330917178712687,0,0,0,0,0,3,3
15,10,Male,White,2,SomeCollege,Public,Suburban,65.27583368176415,71.61538953772452,57.84499080664936,2.40584884054922,0.8360081594574181,0.5650549716931996,1,1,1,1,1,3,1
15,10,Female,White,2,Bachelors+,Public,Town,69.33234411536212,77.30587141536006,80.49072410289526,2.857686466189316,0.9268331208141384,1.2392641580346644,1,0,0,1,0,4,3
17,12,Male,Two-or-more,1,HS,Private,Town,74.68757035075745,65.66831797593625,69.8994255351202,2.635197745673772,0.8835971661273615,1.1192941280394264,1,0,0,0,0,1,3
15,10,Female,White,2,SomeCollege,Public,City,78.85401850259746,83.32415762556583,79.69890527633666,3.527877002781113,0.9210139778748542,0.5437640132365614,1,1,0,1,0,3,1
15,10,Female,Hispanic,4,Bachelors+,Public,Rural,71.97800361814247,72.06389933170402,74.86510958535163,2.981375448262418,0.8992737901577877,0.5148661042411912,1,1,0,1,1,3,3
14,9,Female,Black,2,SomeCollege,Private,Rural,88.40762192219246,85.37536090718197,79.15854618216105,3.532914473241348,0.9266137845693222,0.7199548857666875,1,0,0,0,0,2,1
18,12,Female,Black,1,HS,Public,Town,100.0,96.16808113596238,95.25150098477114,3.4188062411422013,0.9869999444080866,1.5637993235818133,1,0,0,1,0,1,3
18,12,Female,White,3,SomeCollege,Public,City,84.46161674453242,68.89227002579139,82.84437643077409,2.8814159966088884,0.9290773925837916,1.2294337392459105,1,0,0,0,0,4,2
14,9,Female,White,1,SomeCollege,Public,Suburban,64.92467377557992,61.078609575372354,67.49271441434516,2.6649605354646924,0.8513861101780664,0.5467376390304515,0,1,0,0,0,2,2
16,11,Female,White,1,<HS,Public,City,87.25583411716846,75.47831318030264,73.98602748250656,2.8065102026510287,0.9136990827600758,1.200816299241747,0,0,0,0,0,3,1
17,12,Female,Asian,2,SomeCollege,Public,Rural,78.44666811009354,79.47288177859022,76.65329485458233,2.4511202675227235,0.902734696399935,0.7311628332797371,1,0,0,0,0,2,1
17,12,Female,White,1,HS,Public,Suburban,89.36614630282187,71.31815990285779,90.53850386861905,3.491412398684953,0.9133106681094132,0.9151239936994088,1,1,0,0,0,2,2
17,12,Male,Asian,3,SomeCollege,Public,Rural,79.67388448933545,71.1768119574874,74.87436941427043,3.022071766367523,0.8763635595270691,0.920268423620303,1,0,1,0,0,3,1
18,12,Male,Black,4,Bachelors+,Public,City,79.23222545555396,74.46022205764741,76.5817401201794,2.6823528162589474,0.9057529127665022,1.143699942766467,1,1,0,1,1,2,3
14,9,Female,Asian,1,HS,Public,Town,89.94015411678808,88.44813323476208,84.56374672900276,2.989099627210586,0.931052340747431,1.7680947690241462,1,0,0,1,0,4,3
18,12,Female,Black,2,Bachelors+,Public,City,66.82902103226336,65.30498693025318,67.02186745863138,2.381023951781004,0.8329324070954125,0.4732367073381423,1,1,1,0,0,1,2
18,12,Male,White,2,<HS,Public,Suburban,45.61134227092813,46.077789516741774,44.55298499923956,1.152568663287826,0.7404225313432548,0.0565558001015777,0,0,0,0,1,4,1
18,12,Female,Hispanic,4,SomeCollege,Public,Suburban,93.14842942267046,92.09171978919058,94.58249238609224,3.5659415668122785,0.9788528778938096,1.005162082738566,1,1,0,1,0,3,1
14,9,Male,White,4,SomeCollege,Private,Suburban,72.43842540271775,80.57121572859734,89.26199659919426,3.4075333429193924,0.8961866087620365,1.1040794591374408,1,0,1,0,0,4,4
17,12,Male,Black,3,<HS,Public,Suburban,80.59906845869756,89.34558461030751,75.03138417158544,3.082592138835296,0.927052193139689,1.4548689232503234,1,1,0,0,0,3,2
14,9,Female,White,4,Bachelors+,Private,Suburban,81.924594123846,78.22703783678708,90.9624304032081,3.644000499099166,0.9618945594305954,1.1535915830358394,1,0,0,1,0,3,2
15,10,Male,White,3,SomeCollege,Public,Rural,71.18032688302767,58.97305331098941,65.52676447641174,3.251545072590229,0.8690791029515652,0.2231613295593082,1,0,0,0,1,3,4
17,12,Female,Hispanic,4,HS,Public,Suburban,76.07033538262434,69.6005411585471,70.28149505514362,2.906091443914265,0.8671204935706472,1.3000912550817951,1,0,0,0,0,3,4
15,10,Male,White,2,Bachelors+,Public,Suburban,85.44925389069329,74.12046849894263,77.07151250122253,2.8748056011636387,0.9003472413922436,0.8612478562245178,1,0,0,0,0,4,2
18,12,Female,Asian,1,SomeCollege,Public,City,51.39035421558755,54.014751421644455,51.3033350702594,1.718274777997297,0.7588331262099716,0.6502068500922367,1,1,0,1,0,3,1
